#bucketbench0.5_10000000 
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,2,28.4400,5.5566,46.8727,260.4507,102.4224
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,3,28.4400,5.5602,44.8909,249.6045,91.4711
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,4,28.4400,5.5564,45.0727,250.4425,92.4182
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,5,28.4400,5.5557,47.0000,261.1182,103.1139
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,6,28.4400,5.5552,45.0273,250.1349,92.1454
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,7,28.4400,5.5560,45.2636,251.4862,93.4726
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,8,28.4400,5.5558,46.9273,260.7186,102.7116
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,9,28.4400,5.5562,45.0727,250.4328,92.4146
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,10,28.4400,5.5560,44.8636,249.2635,91.2501
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,11,28.4400,5.5562,46.5909,258.8692,100.8504
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,12,28.4400,5.5557,44.8273,249.0479,91.0431
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,13,28.4400,5.5571,44.9909,250.0208,91.9757
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,14,28.4400,5.5556,46.4364,257.9840,99.9814
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,15,28.4400,5.5587,44.7727,248.8779,90.7886
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,16,28.4400,5.5568,45.0636,250.4081,92.3737
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,17,28.4400,5.5553,46.2636,257.0068,99.0150
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,18,28.4400,5.5565,44.8091,248.9830,90.9553
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,19,28.4400,5.5558,45.0091,250.0635,92.0553
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,20,28.4400,5.5649,46.0818,256.4423,98.1756
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,21,28.4400,5.5655,44.8273,249.4870,91.2037
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,22,28.4400,5.5558,45.1364,250.7677,92.7613
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,23,28.4400,5.5567,45.5636,253.1835,95.1509
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,24,28.4400,5.5553,44.8455,249.1298,91.1372
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,25,28.4400,5.5604,45.1000,250.7722,92.6356
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,26,28.4400,5.5557,45.3273,251.8232,93.8200
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,27,28.4400,5.5572,44.9364,249.7222,91.6743
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,28,28.4400,5.5613,45.1364,251.0171,92.8536
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,29,28.4400,5.5560,44.8636,249.2636,91.2502
#bucketbench1.0_20000000 
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,20000000,0,28.4400,4.0445,42.2500,170.8811,55.8548
